Year,State_name,State_code,District_name,District_code,villages_surveyed,tot_pop,pop_male,pop_female,tot_hh,bank,bank_dist_l1km,bc_w_internet,atm,internet_bb,tel_ll,tel_mob,po_sub_po,MAP_KEY
2019,UTTAR PRADESH ,9,ETAWAH ,139,691,1455218,791713,663505,270138,0.13024602,0.01447178,0.109985528,0.044862518,0.259044863,0.002894356,0.81186686,0.211287988,ETAWAH
2019,UTTAR PRADESH ,9,AYODHYA ,140,1249,2691918,1399717,1292201,459020,0.098478783,0.036829464,0.192153723,0.055244195,0.294635709,0.005604484,0.858286629,0.246597278,FAIZABAD
2019,UTTAR PRADESH ,9,FARRUKHABAD ,141,1010,1778739,954973,823766,287919,0.08019802,0.027722772,0.140594059,0.038613861,0.298019802,0.000990099,0.807920792,0.111881188,FARRUKHABAD
2019,UTTAR PRADESH ,9,FATEHPUR ,142,1411,3038967,1624140,1414827,555322,0.108433735,0.021970234,0.109851169,0.050318923,0.341601701,0.004252303,0.827072998,0.163713678,FATEHPUR
2019,UTTAR PRADESH ,9,FIROZABAD ,143,797,2075544,1126080,949464,336349,0.086574655,0.021329987,0.153074028,0.04642409,0.243412798,0,0.850690088,0.159347553,FIROZABAD
2019,UTTAR PRADESH ,9,GAUTAM BUDDHA NAGAR ,144,106,268862,145394,123468,45070,0.122641509,0.009433962,0.066037736,0.094339623,0.424528302,0,0.669811321,0.122641509,GAUTAM BUDDH NAGAR
2019,UTTAR PRADESH ,9,GHAZIABAD ,145,196,816946,440105,376841,134743,0.229591837,0.025510204,0.25,0.153061224,0.301020408,0,0.545918367,0.219387755,GHAZIABAD
2019,UTTAR PRADESH ,9,GHAZIPUR ,146,2733,3990218,2087581,1902637,661443,0.079399927,0.047200878,0.06586169,0.047566776,0.164654226,0.001097695,0.783388218,0.107208196,GHAZIPUR
2019,UTTAR PRADESH ,9,GONDA ,147,1817,3766648,1996249,1770399,666021,0.110071547,0.02916896,0.084204733,0.030269675,0.182718767,0.002751789,0.849201981,0.150247661,GONDA
2019,UTTAR PRADESH ,9,GORAKHPUR ,148,3341,4526832,2367352,2159480,756606,0.052080216,0.043100868,0.087398982,0.036216702,0.15115235,0.003292427,0.785094283,0.101765938,GORAKHPUR
2019,UTTAR PRADESH ,9,HAMIRPUR ,149,482,1132390,607682,524708,210872,0.128630705,0.012448133,0.124481328,0.024896266,0.657676349,0,0.860995851,0.211618257,HAMIRPUR
2019,UTTAR PRADESH ,9,HARDOI ,150,2060,4709725,2547925,2161800,831429,0.07961165,0.011650485,0.084951456,0.038349515,0.137864078,0.005339806,0.859223301,0.14368932,HARDOI
2019,UTTAR PRADESH ,9,JALAUN ,151,1155,1591937,866889,725048,278792,0.064069264,0.013852814,0.075324675,0.020779221,0.208658009,0.003463203,0.751515152,0.178354978,JALAUN
2019,UTTAR PRADESH ,9,JAUNPUR ,152,3304,5206169,2626673,2579496,817219,0.076271186,0.047820823,0.042978208,0.049031477,0.095338983,0.005145278,0.848062954,0.112893462,JAUNPUR
2019,UTTAR PRADESH ,9,JHANSI ,153,755,1430881,778395,652486,270782,0.070198675,0.002649007,0.098013245,0.031788079,0.282119205,0.00397351,0.860927152,0.19205298,JHANSI
2019,UTTAR PRADESH ,9,AMROHA ,154,1206,1781116,941829,839287,320374,0.105306799,0.048092869,0.145936982,0.02238806,0.274461028,0.002487562,0.795190713,0.07628524,AMROHA
2019,UTTAR PRADESH ,9,KANNAUJ ,155,692,1775194,961465,813729,290017,0.106936416,0.011560694,0.137283237,0.028901734,0.231213873,0.00433526,0.86416185,0.171965318,KANNAUJ
2019,UTTAR PRADESH ,9,KANPUR DEHAT ,156,1047,2205129,1203289,1001840,399995,0.092645654,0.013371538,0.06112703,0.042979943,0.095510984,0.00191022,0.796561605,0.158548233,KANPUR DEHAT
2019,UTTAR PRADESH ,9,KANPUR NAGAR ,157,1015,2032860,1104090,928770,377962,0.100492611,0.024630542,0.114285714,0.070935961,0.531034483,0,0.836453202,0.159605911,KANPUR NAGAR
2019,UTTAR PRADESH ,9,KAUSHAMBI ,158,843,1702491,904017,798474,298695,0.111506524,0.036773428,0.106761566,0.073546856,0.185053381,0.002372479,0.730723606,0.123368921,KAUSHAMBI
2019,UTTAR PRADESH ,9,KHERI ,159,1743,4467570,2430279,2037291,852455,0.104991394,0.014343087,0.096385542,0.039586919,0.185312679,0.01319564,0.815834768,0.187607573,LAKHIMPUR KHERI
2019,UTTAR PRADESH ,9,KUSHI NAGAR ,160,1525,4073677,2123255,1950422,694474,0.116721311,0.034098361,0.122622951,0.05704918,0.171803279,0.007213115,0.870819672,0.14295082,KUSHINAGAR
2019,UTTAR PRADESH ,9,LALITPUR ,161,752,1329328,706602,622726,280580,0.058510638,0.002659574,0.075797872,0.018617021,0.269946809,0.007978723,0.819148936,0.183510638,LALITPUR
2019,UTTAR PRADESH ,9,LUCKNOW ,162,804,1843961,978157,865804,341249,0.130597015,0.02238806,0.161691542,0.10199005,0.297263682,0.002487562,0.80721393,0.18159204,LUCKNOW
2019,UTTAR PRADESH ,9,HATHRAS ,163,665,1405393,762028,643365,245439,0.087218045,0.013533835,0.064661654,0.042105263,0.153383459,0.001503759,0.863157895,0.165413534,HATHRAS
2019,UTTAR PRADESH ,9,MAHARAJGANJ ,164,1259,2989934,1574295,1415639,512259,0.113582208,0.034948372,0.105639396,0.048451152,0.14853058,0.001588562,0.820492454,0.150913423,MAHARAJGANJ
2019,UTTAR PRADESH ,9,MAHOBA ,165,436,872507,467139,405368,165059,0.061926606,0.004587156,0.05733945,0.01146789,0.142201835,0.002293578,0.924311927,0.149082569,MAHOBA
2019,UTTAR PRADESH ,9,MAINPURI ,166,828,1878586,1011133,867453,323638,0.085748792,0.010869565,0.09178744,0.02173913,0.147342995,0.001207729,0.876811594,0.170289855,MAINPURI
2019,UTTAR PRADESH ,9,MATHURA ,167,835,2014905,1090463,924442,348965,0.092215569,0.02754491,0.130538922,0.077844311,0.265868263,0.004790419,0.795209581,0.156886228,MATHURA
2019,UTTAR PRADESH ,9,MAU ,168,1558,2156179,1113771,1042408,335581,0.060333761,0.0436457,0.066110398,0.037227214,0.227856226,0.01283697,0.76508344,0.099486521,MAU
2019,UTTAR PRADESH ,9,MEERUT ,169,645,1886582,1004358,882224,310452,0.182945736,0.040310078,0.319379845,0.137984496,0.503875969,0.00620155,0.607751938,0.204651163,MEERUT
2019,UTTAR PRADESH ,9,MIRZAPUR ,170,1942,2955681,1570027,1385654,491645,0.080329557,0.041194645,0.071575695,0.031410917,0.242533471,0.003604531,0.79969104,0.096807415,MIRZAPUR
2019,UTTAR PRADESH ,9,MORADABAD ,171,1132,2639780,1399324,1240456,427971,0.151060071,0.044169611,0.128975265,0.044169611,0.199646643,0.005300353,0.753533569,0.099823322,MORADABAD
2019,UTTAR PRADESH ,9,MUZAFFARNAGAR ,172,726,2557084,1346108,1210976,423558,0.179063361,0.026170799,0.241046832,0.130853994,0.389807163,0.002754821,0.687327824,0.228650138,MUZAFFARNAGAR
2019,UTTAR PRADESH ,9,PILIBHIT ,173,1485,2269791,1221665,1048126,401418,0.065993266,0.02020202,0.081481481,0.032996633,0.167676768,0.002020202,0.810774411,0.096969697,PILIBHIT
2019,UTTAR PRADESH ,9,PRATAPGARH ,174,2203,4014591,2087024,1927567,726791,0.078983205,0.033136632,0.063095778,0.049024058,0.146618248,0.004993191,0.822968679,0.136631866,PRATAPGARH
2019,UTTAR PRADESH ,9,RAE BARELI ,175,1569,3100637,1622374,1478263,582081,0.123008286,0.019120459,0.076481836,0.06500956,0.177182919,0.002549395,0.828553219,0.201402167,RAEBARELI
2019,UTTAR PRADESH ,9,RAMPUR ,176,1174,2047805,1083740,964065,354758,0.094548552,0.033219761,0.19165247,0.03407155,0.377342419,0.002555366,0.807495741,0.083475298,RAMPUR
2019,UTTAR PRADESH ,9,SAHARANPUR ,177,1527,2837146,1511067,1326079,510307,0.075311067,0.027504912,0.165684348,0.052390308,0.320890635,0.003274394,0.696136215,0.111329404,SAHARANPUR
2019,UTTAR PRADESH ,9,SANT KABEER NAGAR ,178,1746,2083563,1088333,995230,354776,0.051546392,0.042382589,0.049828179,0.02978236,0.18327606,0.005154639,0.820160367,0.107101947,SANT KABIR NAGAR
2019,UTTAR PRADESH ,9,BHADOHI ,179,1090,1935943,1018293,917650,305800,0.059633028,0.039449541,0.056880734,0.049541284,0.133944954,0.000917431,0.825688073,0.083486239,BHADOHI
2019,UTTAR PRADESH ,9,SHAHJAHANPUR ,180,2430,3080594,1679654,1400940,570542,0.051028807,0.0218107,0.067078189,0.037860082,0.220164609,0.000823045,0.808230453,0.0781893,SHAHJAHANPUR
2019,UTTAR PRADESH ,9,SHRAVASTI ,181,539,1371027,732849,638178,239289,0.115027829,0.031539889,0.13729128,0.029684601,0.263450835,0.005565863,0.851576994,0.19109462,SHRAVASTI
2019,UTTAR PRADESH ,9,SIDDHARTH NAGAR ,182,2534,3042816,1602941,1439875,456624,0.048145225,0.03038674,0.060378848,0.025651144,0.160615627,0.001973165,0.840962904,0.080899763,SIDDHARTHNAGAR
2019,UTTAR PRADESH ,9,SITAPUR ,183,2333,4969181,2668564,2300617,909978,0.084869267,0.01285898,0.084440634,0.029147021,0.197599657,0.006000857,0.876125161,0.148306901,SITAPUR
2019,UTTAR PRADESH ,9,SONBHADRA ,184,1409,2147748,1129908,1017840,404904,0.059616749,0.026969482,0.099361249,0.039034776,0.330021292,0.000709723,0.910574876,0.094393187,SONBHADRA
2019,UTTAR PRADESH ,9,SULTANPUR ,185,1748,2795098,1444523,1350575,468462,0.08180778,0.02173913,0.082379863,0.043478261,0.205377574,0.003432494,0.821510297,0.143020595,SULTANPUR
2019,UTTAR PRADESH ,9,UNNAO ,186,1794,3228605,1741440,1487165,603756,0.066889632,0.016164994,0.080267559,0.042363434,0.165551839,0.001114827,0.769788183,0.128205128,UNNAO
2019,UTTAR PRADESH ,9,VARANASI ,187,1309,3291600,1732854,1558746,532304,0.103896104,0.048892284,0.100076394,0.087089381,0.168067227,0.001527884,0.769289534,0.131398014,VARANASI
2019,UTTAR PRADESH ,9,Kasganj ,633,654,1316081,711018,605063,236188,0.105504587,0.024464832,0.107033639,0.047400612,0.142201835,0.004587156,0.877675841,0.175840979,KASGANJ
2019,UTTAR PRADESH ,9,Amethi ,640,989,2119472,1115946,1003526,371189,0.130434783,0.027300303,0.139534884,0.073811931,0.191102123,0.007077856,0.798786653,0.202224469,AMETHI
2019,UTTAR PRADESH ,9,SAMBHAL ,659,997,2170779,1160537,1010242,360259,0.116349047,0.033099298,0.112337011,0.029087262,0.160481444,0.001003009,0.790371113,0.115346038,SAMBHAL
2019,UTTAR PRADESH ,9,SHAMLI ,660,319,1077454,582082,495372,193267,0.147335423,0.012539185,0.206896552,0.056426332,0.39184953,0,0.768025078,0.200626959,SHAMLI
2019,UTTAR PRADESH ,9,HAPUR ,661,349,1166410,627019,539391,193128,0.186246418,0.028653295,0.23495702,0.108882521,0.595988539,0.00286533,0.567335244,0.206303725,HAPUR
2019,BIHAR ,10,ARARIA ,188,754,3613563,1921599,1691964,791197,0.218832891,0.00795756,0.111405836,0.100795756,0.278514589,0.00132626,0.900530504,0.312997347,ARARIA
2019,BIHAR ,10,AURANGABAD ,189,1845,2627123,1403643,1223480,442222,0.101897019,0.023306233,0.107859079,0.025474255,0.230894309,0.002168022,0.845528455,0.149593496,AURANGABAD
2019,BIHAR ,10,BANKA ,190,2131,2517331,1357894,1159437,452272,0.069920225,0.031909901,0.061004223,0.037071797,0.167526983,0.003284843,0.784608165,0.094791178,BANKA
2019,BIHAR ,10,BEGUSARAI ,191,1071,3238867,1743445,1495422,659768,0.201680672,0.056022409,0.152194211,0.12605042,0.308123249,0.00280112,0.648926237,0.286647993,BEGUSARAI
2019,BIHAR ,10,BHAGALPUR ,192,1604,4015965,2174073,1841892,745873,0.124064838,0.030548628,0.124064838,0.086034913,0.193266833,0.00436409,0.687032419,0.178304239,BHAGALPUR
2019,BIHAR ,10,BHOJPUR ,193,1218,3048551,1638637,1409914,478513,0.144499179,0.02134647,0.137110016,0.045155993,0.38998358,0.003284072,0.752873563,0.227422003,BHOJPUR
2019,BIHAR ,10,BUXAR ,194,1132,1921526,1011825,909701,280101,0.114840989,0.028268551,0.082155477,0.051236749,0.177561837,0.003533569,0.713780919,0.135159011,BUXAR
2019,BIHAR ,10,DARBHANGA ,195,1268,4530748,2411206,2119542,952276,0.202681388,0.018138801,0.168769716,0.074132492,0.284700315,0.009463722,0.753154574,0.297318612,DARBHANGA
2019,BIHAR ,10,GAYA ,196,2886,4403857,2318792,2085065,740798,0.1001386,0.027720028,0.160776161,0.063409563,0.34996535,0.004158004,0.832640333,0.141372141,GAYA
2019,BIHAR ,10,GOPALGANJ ,197,1538,2864221,1448087,1416134,457446,0.128738622,0.024707412,0.16579974,0.053315995,0.354356307,0.003250975,0.873862159,0.141742523,GOPALGANJ
2019,BIHAR ,10,JAMUI ,198,1504,1989156,1058665,930491,340121,0.099734043,0.007978723,0.081117021,0.029920213,0.152260638,0.002659574,0.849734043,0.136303191,JAMUI
2019,BIHAR ,10,JEHANABAD ,199,583,1200110,643118,556992,216948,0.17838765,0.061749571,0.214408233,0.066895369,0.305317324,0.003430532,0.80102916,0.214408233,JEHANABAD
2019,BIHAR ,10,KAIMUR (BHABUA),200,1693,1872759,988739,884020,319088,0.056113408,0.010041347,0.077968104,0.023626698,0.126402835,0.004134672,0.689899587,0.06969876,KAIMUR
2019,BIHAR ,10,KATIHAR ,201,1533,3891792,2065244,1826548,787451,0.108936725,0.007827789,0.129158513,0.060665362,0.218525766,0.003261579,0.806262231,0.143509459,KATIHAR
2019,BIHAR ,10,KHAGARIA ,202,309,2126460,1149572,976888,425947,0.336569579,0.042071197,0.343042071,0.171521036,0.404530744,0.003236246,0.653721683,0.459546926,KHAGARIA
2019,BIHAR ,10,KISHANGANJ ,203,771,1662419,855130,807289,341317,0.089494163,0.007782101,0.151750973,0.031128405,0.451361868,0.009079118,0.75226978,0.115434501,KISHANGANJ
2019,BIHAR ,10,LAKHISARAI ,204,470,927236,497685,429551,155302,0.138297872,0.012765957,0.14893617,0.034042553,0.238297872,0.004255319,0.723404255,0.159574468,LAKHISARAI
2019,BIHAR ,10,MADHEPURA ,205,482,2433174,1303694,1129480,501570,0.309128631,0.01659751,0.2406639,0.15560166,0.315352697,0.002074689,0.715767635,0.504149378,MADHEPURA
2019,BIHAR ,10,MADHUBANI ,206,1158,5653769,2999811,2653958,1154011,0.2417962,0.017271157,0.204663212,0.088946459,0.404145078,0.003454231,0.715889465,0.386010363,MADHUBANI
2019,BIHAR ,10,MUNGER ,207,868,1278381,690527,587854,254575,0.123271889,0.029953917,0.084101382,0.069124424,0.127880184,0,0.570276498,0.170506912,MUNGER
2019,BIHAR ,10,MUZAFFARPUR ,208,1832,5679024,3060130,2618894,1179465,0.226528384,0.028930131,0.180131004,0.148471616,0.367358079,0.007641921,0.806222707,0.268558952,MUZAFFARPUR
2019,BIHAR ,10,NALANDA ,209,1060,2756951,1451332,1305619,490784,0.162264151,0.029245283,0.119811321,0.05754717,0.28490566,0.002830189,0.725471698,0.256603774,NALANDA
2019,BIHAR ,10,NAWADA ,210,1081,2340386,1231175,1109211,445936,0.130434783,0.012950971,0.177613321,0.056429232,0.218316374,0.003700278,0.743755782,0.143385754,NAWADA
2019,BIHAR ,10,PASHCHIM CHAMPARAN ,211,1502,4569237,2431486,2137751,826781,0.157123835,0.007323569,0.17310253,0.068575233,0.328894807,0.005326232,0.769640479,0.208388815,WEST CHAMPARAN
2019,BIHAR ,10,PATNA ,212,1402,4175372,2239388,1935984,697462,0.20256776,0.043509272,0.156918688,0.130527817,0.267475036,0.004279601,0.733238231,0.265335235,PATNA
2019,BIHAR ,10,PURBI CHAMPARAN ,213,1433,5241119,2833276,2407843,1030961,0.271458479,0.083042568,0.137473831,0.085833915,0.282623866,0.007676204,0.69923238,0.320307048,EAST CHAMPARAN
2019,BIHAR ,10,PURNIA ,214,1317,4473875,2411889,2061986,879459,0.248291572,0.006833713,0.267274108,0.130599848,0.336370539,0.001518603,0.817008352,0.30523918,PURNIA
2019,BIHAR ,10,ROHTAS ,215,2073,2842303,1506695,1335608,466224,0.152918476,0.022672455,0.13748191,0.087795466,0.334780511,0.00723589,0.718282682,0.17173179,ROHTAS
2019,BIHAR ,10,SAHARSA ,216,475,2079538,1128837,950701,431588,0.237894737,0.029473684,0.254736842,0.101052632,0.345263158,0.006315789,0.749473684,0.336842105,SAHARSA
2019,BIHAR ,10,SAMASTIPUR ,217,1220,4952732,2610928,2341804,1011891,0.233606557,0.021311475,0.180327869,0.118852459,0.386885246,0.004098361,0.717213115,0.367213115,SAMASTIPUR
2019,BIHAR ,10,SARAN ,218,1685,4596025,2418234,2177791,745411,0.267062315,0.012462908,0.215430267,0.132344214,0.34421365,0.005341246,0.745400593,0.253412463,SARAN
2019,BIHAR ,10,SHEIKHPURA ,219,315,623624,331140,292484,106618,0.117460317,0.044444444,0.038095238,0.028571429,0.123809524,0.022222222,0.676190476,0.2,SHEIKHPURA
2019,BIHAR ,10,SHEOHAR ,220,193,755348,402972,352376,174282,0.21761658,0.025906736,0.357512953,0.056994819,0.440414508,0.010362694,0.870466321,0.341968912,SHEOHAR
2019,BIHAR ,10,SITAMARHI ,221,866,4256547,2281895,1974652,916461,0.277136259,0.009237875,0.210161663,0.142032333,0.281755196,0.008083141,0.767898383,0.397228637,SITAMARHI
2019,BIHAR ,10,SIWAN ,222,1529,3713148,1892342,1820806,622511,0.204054938,0.024852845,0.235448005,0.092217135,0.336821452,0.001962067,0.754087639,0.287115762,SIWAN
2019,BIHAR ,10,SUPAUL ,223,571,3128556,1642678,1485878,609732,0.232924694,0.007005254,0.273204904,0.122591944,0.450087566,0.001751313,0.686514886,0.408056042,SUPAUL
2019,BIHAR ,10,VAISHALI ,224,1582,4014986,2134205,1880781,707345,0.186472819,0.030973451,0.224399494,0.10619469,0.332490518,0.001896334,0.756637168,0.207332491,VAISHALI
2019,BIHAR ,10,ARWAL ,611,311,707578,372479,335099,128538,0.250803859,0.01607717,0.225080386,0.093247588,0.424437299,0.003215434,0.84244373,0.237942122,ARWAL
2019,SIKKIM ,11,EAST DISTRICT ,225,121,164232,84283,79949,35365,0.214876033,0.041322314,0.140495868,0.140495868,0.247933884,0,0.809917355,0.396694215,EAST SIKKIM
2019,SIKKIM ,11,NORTH DISTRICT ,226,65,44977,24606,20371,9688,0.123076923,0.030769231,0.138461538,0.153846154,0.307692308,0,0.723076923,0.4,NORTH SIKKIM
2019,SIKKIM ,11,SOUTH DISTRICT ,227,144,131683,68099,63584,28633,0.138888889,0.006944444,0.173611111,0.097222222,0.583333333,0.020833333,0.916666667,0.375,SOUTH SIKKIM
2019,SIKKIM ,11,WEST DISTRICT ,228,126,140350,72175,68175,31935,0.150793651,0.007936508,0.142857143,0.087301587,0.325396825,0,0.793650794,0.404761905,WEST SIKKIM
2019,ARUNACHAL PRADESH ,12,CHANGLANG ,229,220,57581,29991,27590,13436,0.009090909,0.004545455,0.104545455,0.009090909,0.209090909,0,0.772727273,0.068181818,CHANGLANG
2019,ARUNACHAL PRADESH ,12,DIBANG VALLEY ,230,142,5789,2924,2865,1272,0,0,0,0,0.014084507,0,0.014084507,0,LOWER DIBANG VALLEY
2019,ARUNACHAL PRADESH ,12,EAST KAMENG ,231,303,77883,37413,40470,15691,0.00330033,0,0.00990099,0.00330033,0.0330033,0,0.191419142,0.02640264,EAST KAMENG
2019,ARUNACHAL PRADESH ,12,EAST SIANG ,232,106,62850,31853,30997,10696,0.047169811,0.009433962,0.028301887,0.009433962,0.226415094,0.009433962,0.830188679,0.103773585,EAST SIANG
2019,ARUNACHAL PRADESH ,12,KURUNG KUMEY ,233,262,38538,19839,18699,6707,0.019083969,0,0,0,0.007633588,0.003816794,0.114503817,0.007633588,KURUNG KUMEY
2019,ARUNACHAL PRADESH ,12,LOHIT ,234,102,25595,13204,12391,5543,0.009803922,0.009803922,0.009803922,0.009803922,0.137254902,0,0.745098039,0.098039216,LOHIT
2019,ARUNACHAL PRADESH ,12,LOWER DIBANG VALLEY ,235,263,48379,24610,23769,10295,0.007604563,0,0.182509506,0.007604563,0.224334601,0.003802281,0.619771863,0.041825095,LOWER DIBANG VALLEY
2019,ARUNACHAL PRADESH ,12,LOWER SUBANSIRI ,236,72,15946,7930,8016,2395,0,0.069444444,0.041666667,0,0.055555556,0,0.625,0.055555556,LOWER SUBANSIRI
2019,ARUNACHAL PRADESH ,12,PAPUM PARE ,237,463,94426,47904,46522,17393,0.073434125,0.008639309,0.079913607,0.049676026,0.11663067,0.002159827,0.401727862,0.062634989,PAPUM PARE
2019,ARUNACHAL PRADESH ,12,TAWANG ,238,234,43915,21854,22061,9037,0.025641026,0.008547009,0.008547009,0.021367521,0.170940171,0.004273504,0.833333333,0.038461538,TAWANG
2019,ARUNACHAL PRADESH ,12,TIRAP ,239,108,46116,23448,22668,8777,0,0,0.027777778,0,0.240740741,0,0.685185185,0.055555556,TIRAP
2019,ARUNACHAL PRADESH ,12,UPPER SIANG ,240,77,25454,13280,12174,3967,0.025974026,0,0.025974026,0,0.103896104,0,0.636363636,0,UPPER SIANG
2019,ARUNACHAL PRADESH ,12,UPPER SUBANSIRI ,241,478,84848,43572,41276,15489,0.0041841,0,0.006276151,0.00209205,0.010460251,0,0.087866109,0.010460251,UPPER SUBANSIRI
2019,ARUNACHAL PRADESH ,12,WEST KAMENG ,242,284,73747,38186,35561,15241,0.028169014,0.003521127,0.01056338,0.035211268,0.207746479,0.003521127,0.61971831,0.052816901,WEST KAMENG
2019,ARUNACHAL PRADESH ,12,WEST SIANG ,243,146,56383,27871,28512,6103,0.01369863,0,0.054794521,0.006849315,0.219178082,0.01369863,0.424657534,0.047945205,WEST SIANG
2019,ARUNACHAL PRADESH ,12,ANJAW ,628,248,20423,11025,9398,4194,0.004032258,0,0,0.004032258,0.004032258,0,0.189516129,0.012096774,ANJAW
2019,ARUNACHAL PRADESH ,12,LONGDING ,666,77,75628,37653,37975,10301,0.038961039,0,0.051948052,0.012987013,0.155844156,0.012987013,0.792207792,0.116883117,LONGDING
2019,ARUNACHAL PRADESH ,12,Kra Daadi ,677,305,44716,21814,22902,7866,0,0,0.003278689,0,0.009836066,0,0.190163934,0.006557377,KRA DAADI
2019,ARUNACHAL PRADESH ,12,NAMSAI ,678,121,64084,32994,31090,12909,0.049586777,0,0.099173554,0.016528926,0.380165289,0,0.94214876,0.099173554,NAMSAI
2019,ARUNACHAL PRADESH ,12,SIANG ,679,37,15109,7960,7149,2036,0.054054054,0,0.108108108,0,0.216216216,0,0.540540541,0.135135135,SIANG
2019,ARUNACHAL PRADESH ,12,KAMLE ,718,192,24910,13000,11910,4803,0,0,0.036458333,0,0.057291667,0,0.5625,0.041666667,KAMLE
2019,ARUNACHAL PRADESH ,12,LOWER SIANG ,719,114,29687,14980,14707,4398,0.043859649,0.035087719,0.01754386,0.00877193,0.035087719,0,0.614035088,0.070175439,LOWER SIANG
2019,ARUNACHAL PRADESH ,12,PAKKE KESSANG ,723,77,13634,6528,7106,2879,0.025974026,0,0.025974026,0.025974026,0.051948052,0.012987013,0.480519481,0.090909091,PAKKE KESSANG
2019,ARUNACHAL PRADESH ,12,LEPARADA ,724,79,33584,16914,16670,5535,0.075949367,0.037974684,0.025316456,0.025316456,0.227848101,0,0.620253165,0.151898734,LEDA RADA
2019,ARUNACHAL PRADESH ,12,SHI YOMI ,725,113,17048,8329,8719,3270,0.008849558,0,0,0.008849558,0.008849558,0,0.061946903,0.026548673,SHI YOMI
2019,NAGALAND ,13,DIMAPUR ,244,208,306073,154649,151424,68972,0.0625,0.014423077,0.067307692,0.072115385,0.302884615,0.009615385,0.793269231,0.168269231,DIMAPUR
2019,NAGALAND ,13,KOHIMA ,245,96,193912,96584,97328,36458,0.052083333,0.020833333,0.083333333,0.0625,0.302083333,0,0.802083333,0.239583333,KOHIMA
2019,NAGALAND ,13,MOKOKCHUNG ,246,85,161258,82297,78961,34901,0.058823529,0.011764706,0.105882353,0.047058824,0.458823529,0,0.905882353,0.352941176,MOKOKCHUNG
2019,NAGALAND ,13,MON ,247,114,266125,138523,127602,39061,0.00877193,0.00877193,0,0,0.210526316,0,0.894736842,0.114035088,MON
2019,NAGALAND ,13,PHEK ,248,96,158311,80275,78036,36690,0.020833333,0,0.072916667,0.041666667,0.208333333,0,0.822916667,0.197916667,PHEK
2019,NAGALAND ,13,TUENSANG ,249,117,201123,103857,97266,35209,0.008547009,0,0.068376068,0,0.162393162,0,0.820512821,0.094017094,TUENSANG
2019,NAGALAND ,13,WOKHA ,250,133,134162,68549,65613,27403,0.045112782,0,0.045112782,0.015037594,0.263157895,0,0.879699248,0.15037594,WOKHA
2019,NAGALAND ,13,ZUNHEBOTO ,251,169,155409,77115,78294,35649,0.01183432,0.01183432,0.029585799,0,0.224852071,0,0.863905325,0.041420118,ZUNHEBOTO
2019,NAGALAND ,13,PEREN ,613,84,98207,49558,48649,22217,0,0,0.011904762,0,0.202380952,0,0.821428571,0.154761905,PEREN
2019,NAGALAND ,13,KIPHIRE ,614,91,91171,47083,44088,18133,0,0,0.230769231,0.010989011,0.373626374,0.021978022,0.857142857,0.098901099,KIPHIRE
2019,NAGALAND ,13,LONGLENG ,615,41,82931,42496,40435,18640,0,0,0,0,0.024390244,0,0.975609756,0.097560976,LONGLENG
2019,MANIPUR ,14,BISHNUPUR ,252,91,198629,97636,100993,49485,0.021978022,0,0.131868132,0.021978022,0.362637363,0,0.879120879,0.252747253,BISHNUPUR
2019,MANIPUR ,14,CHANDEL ,253,327,73695,35319,38376,14757,0.01529052,0.051987768,0.01529052,0.006116208,0.055045872,0,0.599388379,0.073394495,CHANDEL
2019,MANIPUR ,14,CHURACHANDPUR ,254,810,348779,169668,179111,66207,0.019753086,0.017283951,0.030864198,0.02345679,0.177777778,0.002469136,0.651851852,0.077777778,CHURACHANDPUR
2019,MANIPUR ,14,IMPHAL EAST ,255,212,428553,205632,222921,93488,0.047169811,0.047169811,0.183962264,0.070754717,0.400943396,0,0.83490566,0.141509434,IMPHAL EAST
2019,MANIPUR ,14,IMPHAL WEST ,256,150,304390,150128,154262,68118,0.106666667,0.093333333,0.1,0.126666667,0.373333333,0,0.806666667,0.24,IMPHAL WEST
2019,MANIPUR ,14,SENAPATI ,257,159,360986,186060,174926,58790,0.075471698,0.037735849,0.037735849,0.06918239,0.295597484,0,0.729559748,0.27672956,SENAPATI
2019,MANIPUR ,14,TAMENGLONG ,258,141,100808,50713,50095,18405,0.056737589,0.042553191,0.028368794,0.042553191,0.056737589,0,0.70212766,0.163120567,TAMENGLONG
2019,MANIPUR ,14,THOUBAL ,259,92,218760,105720,113040,46362,0.054347826,0,0.282608696,0.032608696,0.369565217,0,0.880434783,0.163043478,THOUBAL
2019,MANIPUR ,14,UKHRUL ,260,92,169596,87855,81741,35408,0.032608696,0,0.02173913,0.010869565,0.260869565,0.010869565,0.804347826,0.293478261,UKHRUL
2019,MANIPUR ,14,KAKCHING ,711,55,150172,73803,76369,34355,0,0.018181818,0.563636364,0,0.436363636,0,0.854545455,0.472727273,KAKCHING
2019,MANIPUR ,14,KANGPOKPI ,712,584,225747,111093,114654,40100,0.035958904,0.02739726,0.053082192,0.030821918,0.279109589,0.003424658,0.746575342,0.159246575,KANGPOKPI
2019,MANIPUR ,14,JIRIBAM ,713,76,50857,26497,24360,9048,0,0,0.171052632,0,0.144736842,0,0.921052632,0.302631579,JIRIBAM
2019,MANIPUR ,14,NONEY ,714,73,60936,30467,30469,11250,0.02739726,0,0.02739726,0.02739726,0.054794521,0,0.493150685,0.273972603,NONEY
