Year,State_name,State_code,District_name,District_code,villages_surveyed,tot_pop,pop_male,pop_female,tot_hh,prim_school,middle_school,high_school,high_second_school,degree_clg,public_library,indoor_sports,outdoor_sports,vocational,MAP_KEY
2019,UTTAR PRADESH ,9,BARABANKI ,129,1828,3366531,1800196,1566335,641821,0.843544858,0.42833698,0.06619256,0.064004376,0.030087527,0.023522976,0.016958425,0.052516411,0.021881838,BARABANKI
2019,UTTAR PRADESH ,9,BAREILLY ,130,1920,3794068,2034434,1759634,645432,0.859895833,0.400520833,0.059375,0.070833333,0.0140625,0.008854167,0.0296875,0.0578125,0.0125,BAREILLY
2019,UTTAR PRADESH ,9,BASTI ,131,3136,2770731,1461174,1309557,442439,0.509566327,0.208545918,0.051977041,0.037627551,0.014668367,0.004464286,0.020408163,0.040497449,0.012117347,BASTI
2019,UTTAR PRADESH ,9,BIJNOR ,132,2994,3539666,1884809,1654857,623921,0.526052104,0.267869071,0.06245825,0.053774215,0.013694055,0.004676019,0.018036072,0.043086172,0.009352037,BIJNOR
2019,UTTAR PRADESH ,9,BUDAUN ,133,1685,3237430,1768445,1468985,548471,0.789910979,0.359050445,0.059347181,0.054599407,0.01305638,0.003560831,0.008902077,0.04925816,0.009495549,BUDAUN
2019,UTTAR PRADESH ,9,BULANDSHAHR ,134,1256,3172160,1689115,1483045,547129,0.924363057,0.567675159,0.14888535,0.12022293,0.030254777,0.00477707,0.021496815,0.092356688,0.020700637,BULANDSHAHR
2019,UTTAR PRADESH ,9,CHANDAULI ,135,1640,2101637,1107087,994550,342198,0.546341463,0.292682927,0.064634146,0.057317073,0.025609756,0.006097561,0.01097561,0.029878049,0.020121951,CHANDAULI
2019,UTTAR PRADESH ,9,CHITRAKOOT ,136,565,1250597,680011,570586,220664,0.900884956,0.580530973,0.09380531,0.116814159,0.028318584,0.003539823,0.003539823,0.010619469,0.014159292,CHITRAKOOT
2019,UTTAR PRADESH ,9,DEORIA ,137,2156,3392780,1726087,1666693,550834,0.740723562,0.374304267,0.111781076,0.102504638,0.042207792,0.006957328,0.020871985,0.066790353,0.022727273,DEORIA
2019,UTTAR PRADESH ,9,ETAH ,138,883,1881175,1017004,864171,308125,0.891279728,0.539071348,0.159682899,0.126840317,0.04416761,0.002265006,0.010192525,0.090600227,0.00792752,ETAH
2019,UTTAR PRADESH ,9,ETAWAH ,139,691,1455218,791713,663505,270138,0.93487699,0.616497829,0.131693198,0.156295224,0.037626628,0.011577424,0.00723589,0.047756874,0.023154848,ETAWAH
2019,UTTAR PRADESH ,9,AYODHYA ,140,1249,2691918,1399717,1292201,459020,0.834267414,0.461969576,0.1561249,0.127301841,0.070456365,0.002401922,0.025620496,0.130504404,0.033626902,FAIZABAD
2019,UTTAR PRADESH ,9,FARRUKHABAD ,141,1010,1778739,954973,823766,287919,0.795049505,0.467326733,0.101980198,0.084158416,0.035643564,0.005940594,0.011881188,0.082178218,0.015841584,FARRUKHABAD
2019,UTTAR PRADESH ,9,FATEHPUR ,142,1411,3038967,1624140,1414827,555322,0.858965273,0.494684621,0.129695252,0.106307583,0.034018427,0.007087172,0.029766123,0.109142452,0.007795889,FATEHPUR
2019,UTTAR PRADESH ,9,FIROZABAD ,143,797,2075544,1126080,949464,336349,0.946047679,0.560853199,0.114178168,0.115432873,0.04140527,0.067754078,0.017565872,0.089084065,0.033877039,FIROZABAD
2019,UTTAR PRADESH ,9,GAUTAM BUDDHA NAGAR ,144,106,268862,145394,123468,45070,0.952830189,0.632075472,0.122641509,0.113207547,0.009433962,0.056603774,0.028301887,0.216981132,0.028301887,GAUTAM BUDDH NAGAR
2019,UTTAR PRADESH ,9,GHAZIABAD ,145,196,816946,440105,376841,134743,0.93877551,0.663265306,0.18877551,0.147959184,0.020408163,0.035714286,0.025510204,0.357142857,0.035714286,GHAZIABAD
2019,UTTAR PRADESH ,9,GHAZIPUR ,146,2733,3990218,2087581,1902637,661443,0.585803147,0.303329674,0.085254299,0.079765825,0.038053421,0.004390779,0.017929016,0.09366996,0.018660812,GHAZIPUR
2019,UTTAR PRADESH ,9,GONDA ,147,1817,3766648,1996249,1770399,666021,0.82773803,0.413869015,0.08255366,0.107319758,0.031920748,0.00495322,0.013208586,0.037424326,0.008805724,GONDA
2019,UTTAR PRADESH ,9,GORAKHPUR ,148,3341,4526832,2367352,2159480,756606,0.549536067,0.255911404,0.062855433,0.060760251,0.027835977,0.008081413,0.010176594,0.054474708,0.019455253,GORAKHPUR
2019,UTTAR PRADESH ,9,HAMIRPUR ,149,482,1132390,607682,524708,210872,0.962655602,0.699170124,0.134854772,0.095435685,0.049792531,0.004149378,0.006224066,0.147302905,0.006224066,HAMIRPUR
2019,UTTAR PRADESH ,9,HARDOI ,150,2060,4709725,2547925,2161800,831429,0.840776699,0.451456311,0.112621359,0.094174757,0.045631068,0.018932039,0.019902913,0.055339806,0.009223301,HARDOI
2019,UTTAR PRADESH ,9,JALAUN ,151,1155,1591937,866889,725048,278792,0.774025974,0.467532468,0.072727273,0.064069264,0.026839827,0.006060606,0.018181818,0.101298701,0.008658009,JALAUN
2019,UTTAR PRADESH ,9,JAUNPUR ,152,3304,5206169,2626673,2579496,817219,0.639830508,0.299636804,0.093220339,0.075968523,0.034503632,0.003631961,0.031174334,0.054479419,0.02027845,JAUNPUR
2019,UTTAR PRADESH ,9,JHANSI ,153,755,1430881,778395,652486,270782,0.937748344,0.60794702,0.104635762,0.080794702,0.029139073,0.017218543,0.01986755,0.083443709,0.018543046,JHANSI
2019,UTTAR PRADESH ,9,AMROHA ,154,1206,1781116,941829,839287,320374,0.712271973,0.395522388,0.12106136,0.099502488,0.026533997,0.005804312,0.02238806,0.038971808,0.021558872,AMROHA
2019,UTTAR PRADESH ,9,KANNAUJ ,155,692,1775194,961465,813729,290017,0.930635838,0.539017341,0.156069364,0.12716763,0.059248555,0.011560694,0.01300578,0.060693642,0.014450867,KANNAUJ
2019,UTTAR PRADESH ,9,KANPUR DEHAT ,156,1047,2205129,1203289,1001840,399995,0.906399236,0.566380134,0.127984718,0.123209169,0.039159503,0.012416428,0.007640879,0.05730659,0.020057307,KANPUR DEHAT
2019,UTTAR PRADESH ,9,KANPUR NAGAR ,157,1015,2032860,1104090,928770,377962,0.84729064,0.481773399,0.115270936,0.121182266,0.036453202,0.104433498,0.01773399,0.097536946,0.031527094,KANPUR NAGAR
2019,UTTAR PRADESH ,9,KAUSHAMBI ,158,843,1702491,904017,798474,298695,0.74970344,0.459074733,0.123368921,0.097271649,0.034400949,0.004744958,0.017793594,0.065243179,0.021352313,KAUSHAMBI
2019,UTTAR PRADESH ,9,KHERI ,159,1743,4467570,2430279,2037291,852455,0.872633391,0.532415376,0.08777969,0.102122777,0.02811245,0.01491681,0.016064257,0.050487665,0.009753299,LAKHIMPUR KHERI
2019,UTTAR PRADESH ,9,KUSHI NAGAR ,160,1525,4073677,2123255,1950422,694474,0.847213115,0.462295082,0.095737705,0.081311475,0.035409836,0.009180328,0.01442623,0.121967213,0.02295082,KUSHINAGAR
2019,UTTAR PRADESH ,9,LALITPUR ,161,752,1329328,706602,622726,280580,0.841755319,0.617021277,0.089095745,0.057180851,0.02393617,0.005319149,0.009308511,0.054521277,0.01462766,LALITPUR
2019,UTTAR PRADESH ,9,LUCKNOW ,162,804,1843961,978157,865804,341249,0.902985075,0.486318408,0.089552239,0.05721393,0.023631841,0.001243781,0.048507463,0.161691542,0.026119403,LUCKNOW
2019,UTTAR PRADESH ,9,HATHRAS ,163,665,1405393,762028,643365,245439,0.912781955,0.551879699,0.160902256,0.145864662,0.052631579,0.009022556,0.028571429,0.123308271,0.028571429,HATHRAS
2019,UTTAR PRADESH ,9,MAHARAJGANJ ,164,1259,2989934,1574295,1415639,512259,0.835583797,0.481334392,0.091342335,0.089753773,0.042096902,0.009531374,0.016679905,0.059571088,0.020651311,MAHARAJGANJ
2019,UTTAR PRADESH ,9,MAHOBA ,165,436,872507,467139,405368,165059,0.96559633,0.685779817,0.089449541,0.038990826,0.02293578,0.004587156,0.029816514,0.126146789,0.013761468,MAHOBA
2019,UTTAR PRADESH ,9,MAINPURI ,166,828,1878586,1011133,867453,323638,0.902173913,0.514492754,0.128019324,0.118357488,0.04468599,0.020531401,0.012077295,0.105072464,0.018115942,MAINPURI
2019,UTTAR PRADESH ,9,MATHURA ,167,835,2014905,1090463,924442,348965,0.789221557,0.586826347,0.123353293,0.071856287,0.039520958,0.009580838,0.011976048,0.056287425,0.02754491,MATHURA
2019,UTTAR PRADESH ,9,MAU ,168,1558,2156179,1113771,1042408,335581,0.566110398,0.288831836,0.084724005,0.085365854,0.039794608,0.005776637,0.019897304,0.084082157,0.028883184,MAU
2019,UTTAR PRADESH ,9,MEERUT ,169,645,1886582,1004358,882224,310452,0.857364341,0.556589147,0.186046512,0.162790698,0.015503876,0.013953488,0.015503876,0.080620155,0.035658915,MEERUT
2019,UTTAR PRADESH ,9,MIRZAPUR ,170,1942,2955681,1570027,1385654,491645,0.648815654,0.334191555,0.072605561,0.061791967,0.027806385,0.007723996,0.01338826,0.069515963,0.026261586,MIRZAPUR
2019,UTTAR PRADESH ,9,MORADABAD ,171,1132,2639780,1399324,1240456,427971,0.788869258,0.431978799,0.129858657,0.106890459,0.033568905,0.004416961,0.018551237,0.045936396,0.018551237,MORADABAD
2019,UTTAR PRADESH ,9,MUZAFFARNAGAR ,172,726,2557084,1346108,1210976,423558,0.771349862,0.462809917,0.150137741,0.143250689,0.019283747,0.022038567,0.035812672,0.081267218,0.045454545,MUZAFFARNAGAR
2019,UTTAR PRADESH ,9,PILIBHIT ,173,1485,2269791,1221665,1048126,401418,0.691582492,0.334680135,0.068686869,0.062626263,0.016835017,0.003367003,0.020875421,0.02962963,0.006734007,PILIBHIT
2019,UTTAR PRADESH ,9,PRATAPGARH ,174,2203,4014591,2087024,1927567,726791,0.747616886,0.346799818,0.105764866,0.094870631,0.038583749,0.00771675,0.014979573,0.042215161,0.011348162,PRATAPGARH
2019,UTTAR PRADESH ,9,RAE BARELI ,175,1569,3100637,1622374,1478263,582081,0.83237731,0.364563416,0.082217973,0.075844487,0.031867431,0.003824092,0.029955386,0.100063735,0.01848311,RAEBARELI
2019,UTTAR PRADESH ,9,RAMPUR ,176,1174,2047805,1083740,964065,354758,0.841567291,0.497444634,0.063032368,0.05451448,0.011925043,0.004258944,0.017887564,0.040034072,0.004258944,RAMPUR
2019,UTTAR PRADESH ,9,SAHARANPUR ,177,1527,2837146,1511067,1326079,510307,0.686967911,0.372626064,0.092337917,0.078585462,0.026850033,0.00589391,0.022265881,0.060248854,0.030124427,SAHARANPUR
2019,UTTAR PRADESH ,9,SANT KABEER NAGAR ,178,1746,2083563,1088333,995230,354776,0.575028637,0.273195876,0.060137457,0.056701031,0.024054983,0.004581901,0.005154639,0.016609393,0.011454754,SANT KABIR NAGAR
2019,UTTAR PRADESH ,9,BHADOHI ,179,1090,1935943,1018293,917650,305800,0.608256881,0.344036697,0.098165138,0.063302752,0.017431193,0.00733945,0.022018349,0.029357798,0.014678899,BHADOHI
2019,UTTAR PRADESH ,9,SHAHJAHANPUR ,180,2430,3080594,1679654,1400940,570542,0.748559671,0.36090535,0.048148148,0.039917695,0.010699588,0.002880658,0.003703704,0.03127572,0.005349794,SHAHJAHANPUR
2019,UTTAR PRADESH ,9,SHRAVASTI ,181,539,1371027,732849,638178,239289,0.890538033,0.612244898,0.116883117,0.124304267,0.025974026,0.051948052,0.016697588,0.077922078,0.016697588,SHRAVASTI
2019,UTTAR PRADESH ,9,SIDDHARTH NAGAR ,182,2534,3042816,1602941,1439875,456624,0.664167324,0.275848461,0.045382794,0.0382794,0.015390687,0.003551697,0.01973165,0.023283346,0.01183899,SIDDHARTHNAGAR
2019,UTTAR PRADESH ,9,SITAPUR ,183,2333,4969181,2668564,2300617,909978,0.855550793,0.453064724,0.083154736,0.071153022,0.019717102,0.005572225,0.007286755,0.050150021,0.018859837,SITAPUR
2019,UTTAR PRADESH ,9,SONBHADRA ,184,1409,2147748,1129908,1017840,404904,0.73456352,0.374733854,0.078069553,0.054648687,0.024840312,0.007097232,0.005677786,0.031937544,0.021291696,SONBHADRA
2019,UTTAR PRADESH ,9,SULTANPUR ,185,1748,2795098,1444523,1350575,468462,0.759153318,0.368993135,0.106407323,0.101258581,0.04805492,0.015446224,0.020022883,0.107551487,0.022883295,SULTANPUR
2019,UTTAR PRADESH ,9,UNNAO ,186,1794,3228605,1741440,1487165,603756,0.824414716,0.415273133,0.088071349,0.088628763,0.02787068,0.011705686,0.015607581,0.056298774,0.010590858,UNNAO
2019,UTTAR PRADESH ,9,VARANASI ,187,1309,3291600,1732854,1558746,532304,0.66157372,0.299465241,0.139037433,0.107715814,0.040488923,0.004583652,0.040488923,0.186401833,0.044308633,VARANASI
2019,UTTAR PRADESH ,9,Kasganj ,633,654,1316081,711018,605063,236188,0.920489297,0.56116208,0.149847095,0.152905199,0.056574924,0.010703364,0.004587156,0.042813456,0.032110092,KASGANJ
2019,UTTAR PRADESH ,9,Amethi ,640,989,2119472,1115946,1003526,371189,0.871587462,0.431749242,0.11223458,0.105156724,0.036400404,0.016177958,0.045500506,0.164812942,0.022244692,AMETHI
2019,UTTAR PRADESH ,9,SAMBHAL ,659,997,2170779,1160537,1010242,360259,0.838515547,0.428284855,0.097291876,0.115346038,0.025075226,0.014042126,0.018054162,0.053159478,0.015045135,SAMBHAL
2019,UTTAR PRADESH ,9,SHAMLI ,660,319,1077454,582082,495372,193267,0.877742947,0.5830721,0.128526646,0.10031348,0.009404389,0,0.059561129,0.166144201,0.021943574,SHAMLI
2019,UTTAR PRADESH ,9,HAPUR ,661,349,1166410,627019,539391,193128,0.891117479,0.636103152,0.180515759,0.163323782,0.025787966,0.065902579,0,0.131805158,0.042979943,HAPUR
2019,BIHAR ,10,ARARIA ,188,754,3613563,1921599,1691964,791197,0.782493369,0.580901857,0.214854111,0.074270557,0.017241379,0.026525199,0.00530504,0.034482759,0.0066313,ARARIA
2019,BIHAR ,10,AURANGABAD ,189,1845,2627123,1403643,1223480,442222,0.651490515,0.415718157,0.0899729,0.047696477,0.007588076,0.007588076,0.021138211,0.100813008,0.013550136,AURANGABAD
2019,BIHAR ,10,BANKA ,190,2131,2517331,1357894,1159437,452272,0.619427499,0.271234162,0.074143595,0.038479587,0.006569686,0.020647583,0.024401689,0.089160019,0.023932426,BANKA
2019,BIHAR ,10,BEGUSARAI ,191,1071,3238867,1743445,1495422,659768,0.490196078,0.405228758,0.185807656,0.080298786,0.02334267,0.08496732,0.008403361,0.085901027,0.038281979,BEGUSARAI
2019,BIHAR ,10,BHAGALPUR ,192,1604,4015965,2174073,1841892,745873,0.480049875,0.372817955,0.147755611,0.071072319,0.019950125,0.033042394,0.016832918,0.110349127,0.014339152,BHAGALPUR
2019,BIHAR ,10,BHOJPUR ,193,1218,3048551,1638637,1409914,478513,0.71592775,0.480295567,0.141215107,0.066502463,0.006568144,0.013957307,0.041871921,0.100985222,0.018883415,BHOJPUR
2019,BIHAR ,10,BUXAR ,194,1132,1921526,1011825,909701,280101,0.530035336,0.306537102,0.090106007,0.041519435,0.012367491,0.012367491,0.036219081,0.108657244,0.016784452,BUXAR
2019,BIHAR ,10,DARBHANGA ,195,1268,4530748,2411206,2119542,952276,0.722397476,0.469242902,0.152208202,0.074132492,0.018927445,0.014984227,0.012618297,0.114353312,0.026025237,DARBHANGA
2019,BIHAR ,10,GAYA ,196,2886,4403857,2318792,2085065,740798,0.706860707,0.379071379,0.097713098,0.061330561,0.02044352,0.018018018,0.022176022,0.085585586,0.032917533,GAYA
2019,BIHAR ,10,GOPALGANJ ,197,1538,2864221,1448087,1416134,457446,0.715864759,0.44343303,0.137191157,0.044863459,0.011703511,0.013003901,0.034460338,0.146293888,0.017555267,GOPALGANJ
2019,BIHAR ,10,JAMUI ,198,1504,1989156,1058665,930491,340121,0.642287234,0.362367021,0.096409574,0.046542553,0.00731383,0.01462766,0.00731383,0.052526596,0.015292553,JAMUI
2019,BIHAR ,10,JEHANABAD ,199,583,1200110,643118,556992,216948,0.809605489,0.469982847,0.130360206,0.073756432,0.02058319,0.061749571,0.015437393,0.176672384,0.048027444,JEHANABAD
2019,BIHAR ,10,KAIMUR (BHABUA),200,1693,1872759,988739,884020,319088,0.506792676,0.295924395,0.063201418,0.036621382,0.009450679,0.00472534,0.013585351,0.086237448,0.007088009,KAIMUR
2019,BIHAR ,10,KATIHAR ,201,1533,3891792,2065244,1826548,787451,0.510110894,0.320939335,0.114155251,0.038486628,0.007827789,0.005218526,0.001304631,0.038486628,0.006523157,KATIHAR
2019,BIHAR ,10,KHAGARIA ,202,309,2126460,1149572,976888,425947,0.883495146,0.792880259,0.433656958,0.226537217,0.058252427,0.064724919,0.01618123,0.158576052,0.048543689,KHAGARIA
2019,BIHAR ,10,KISHANGANJ ,203,771,1662419,855130,807289,341317,0.748378729,0.457846952,0.141374838,0.050583658,0.011673152,0.005188067,0,0.016861219,0.009079118,KISHANGANJ
2019,BIHAR ,10,LAKHISARAI ,204,470,927236,497685,429551,155302,0.682978723,0.436170213,0.134042553,0.093617021,0.017021277,0.025531915,0.010638298,0.114893617,0.012765957,LAKHISARAI
2019,BIHAR ,10,MADHEPURA ,205,482,2433174,1303694,1129480,501570,0.821576763,0.736514523,0.369294606,0.12033195,0.041493776,0.03526971,0.014522822,0.18879668,0.05186722,MADHEPURA
2019,BIHAR ,10,MADHUBANI ,206,1158,5653769,2999811,2653958,1154011,0.85492228,0.623488774,0.218480138,0.121761658,0.032815199,0.058721934,0.015544041,0.099309154,0.026770294,MADHUBANI
2019,BIHAR ,10,MUNGER ,207,868,1278381,690527,587854,254575,0.433179724,0.342165899,0.150921659,0.070276498,0.016129032,0.024193548,0.008064516,0.091013825,0.025345622,MUNGER
2019,BIHAR ,10,MUZAFFARPUR ,208,1832,5679024,3060130,2618894,1179465,0.783842795,0.545305677,0.162663755,0.084606987,0.019650655,0.05731441,0.024563319,0.055676856,0.033296943,MUZAFFARPUR
2019,BIHAR ,10,NALANDA ,209,1060,2756951,1451332,1305619,490784,0.817924528,0.514150943,0.163207547,0.087735849,0.016981132,0.037735849,0.021698113,0.055660377,0.039622642,NALANDA
2019,BIHAR ,10,NAWADA ,210,1081,2340386,1231175,1109211,445936,0.792784459,0.424606846,0.128584644,0.053654024,0.023126735,0.028677151,0.01480111,0.099907493,0.033302498,NAWADA
2019,BIHAR ,10,PASHCHIM CHAMPARAN ,211,1502,4569237,2431486,2137751,826781,0.800266312,0.466711052,0.144474035,0.054593875,0.013315579,0.010652463,0.019973369,0.099866844,0.021304927,WEST CHAMPARAN
2019,BIHAR ,10,PATNA ,212,1402,4175372,2239388,1935984,697462,0.80171184,0.490727532,0.143366619,0.074179743,0.02853067,0.021398003,0.025677603,0.092011412,0.049928673,PATNA
2019,BIHAR ,10,PURBI CHAMPARAN ,213,1433,5241119,2833276,2407843,1030961,0.76901605,0.532449407,0.170969993,0.064898814,0.015352408,0.018841591,0.044661549,0.054431263,0.017445918,EAST CHAMPARAN
2019,BIHAR ,10,PURNIA ,214,1317,4473875,2411889,2061986,879459,0.747911921,0.525436598,0.204252088,0.097949886,0.030372058,0.053910402,0.01063022,0.204252088,0.040242976,PURNIA
2019,BIHAR ,10,ROHTAS ,215,2073,2842303,1506695,1335608,466224,0.720212253,0.440424506,0.153883261,0.09406657,0.063675832,0.075253256,0.033285094,0.134105162,0.077182827,ROHTAS
2019,BIHAR ,10,SAHARSA ,216,475,2079538,1128837,950701,431588,0.831578947,0.625263158,0.225263158,0.096842105,0.023157895,0.014736842,0.006315789,0.149473684,0.012631579,SAHARSA
2019,BIHAR ,10,SAMASTIPUR ,217,1220,4952732,2610928,2341804,1011891,0.768852459,0.56147541,0.201639344,0.083606557,0.024590164,0.053278689,0.028688525,0.099180328,0.030327869,SAMASTIPUR
2019,BIHAR ,10,SARAN ,218,1685,4596025,2418234,2177791,745411,0.829080119,0.608902077,0.225519288,0.112759644,0.039169139,0.061721068,0.011869436,0.121068249,0.036795252,SARAN
2019,BIHAR ,10,SHEIKHPURA ,219,315,623624,331140,292484,106618,0.736507937,0.438095238,0.174603175,0.053968254,0.012698413,0.057142857,0.003174603,0.031746032,0.00952381,SHEIKHPURA
2019,BIHAR ,10,SHEOHAR ,220,193,755348,402972,352376,174282,0.777202073,0.668393782,0.18134715,0.088082902,0.015544041,0.062176166,0.010362694,0.067357513,0.041450777,SHEOHAR
2019,BIHAR ,10,SITAMARHI ,221,866,4256547,2281895,1974652,916461,0.851039261,0.655889145,0.215935335,0.095842956,0.038106236,0.071593533,0.02886836,0.069284065,0.065819861,SITAMARHI
2019,BIHAR ,10,SIWAN ,222,1529,3713148,1892342,1820806,622511,0.80117724,0.548070634,0.156965337,0.098103336,0.039241334,0.045781557,0.009156311,0.101373447,0.054283846,SIWAN
2019,BIHAR ,10,SUPAUL ,223,571,3128556,1642678,1485878,609732,0.831873905,0.607705779,0.250437828,0.098073555,0.014010508,0.024518389,0.021015762,0.038528897,0.021015762,SUPAUL
2019,BIHAR ,10,VAISHALI ,224,1582,4014986,2134205,1880781,707345,0.659924147,0.417193426,0.129582807,0.061314791,0.017067004,0.032237674,0.01011378,0.071428571,0.073957016,VAISHALI
2019,BIHAR ,10,ARWAL ,611,311,707578,372479,335099,128538,0.852090032,0.575562701,0.196141479,0.128617363,0.035369775,0.045016077,0.045016077,0.128617363,0.054662379,ARWAL
2019,SIKKIM ,11,EAST DISTRICT ,225,121,164232,84283,79949,35365,0.603305785,0.41322314,0.347107438,0.231404959,0.066115702,0.272727273,0.024793388,0.190082645,0.024793388,EAST SIKKIM
2019,SIKKIM ,11,NORTH DISTRICT ,226,65,44977,24606,20371,9688,0.584615385,0.338461538,0.292307692,0.184615385,0.061538462,0.4,0.030769231,0.553846154,0.046153846,NORTH SIKKIM
2019,SIKKIM ,11,SOUTH DISTRICT ,227,144,131683,68099,63584,28633,0.708333333,0.472222222,0.381944444,0.194444444,0.006944444,0.305555556,0.034722222,0.520833333,0.027777778,SOUTH SIKKIM
2019,SIKKIM ,11,WEST DISTRICT ,228,126,140350,72175,68175,31935,0.73015873,0.365079365,0.357142857,0.277777778,0.055555556,0.444444444,0.03968254,0.365079365,0.031746032,WEST SIKKIM
2019,ARUNACHAL PRADESH ,12,CHANGLANG ,229,220,57581,29991,27590,13436,0.654545455,0.195454545,0.045454545,0.027272727,0,0.009090909,0.009090909,0.2,0,CHANGLANG
2019,ARUNACHAL PRADESH ,12,DIBANG VALLEY ,230,142,5789,2924,2865,1272,0.070422535,0.063380282,0.007042254,0,0,0,0,0,0,LOWER DIBANG VALLEY
2019,ARUNACHAL PRADESH ,12,EAST KAMENG ,231,303,77883,37413,40470,15691,0.415841584,0.082508251,0.00660066,0.01650165,0.00990099,0.00990099,0,0.01650165,0,EAST KAMENG
2019,ARUNACHAL PRADESH ,12,EAST SIANG ,232,106,62850,31853,30997,10696,0.613207547,0.339622642,0.132075472,0.066037736,0,0,0,0.047169811,0,EAST SIANG
2019,ARUNACHAL PRADESH ,12,KURUNG KUMEY ,233,262,38538,19839,18699,6707,0.095419847,0.06870229,0.022900763,0.019083969,0.019083969,0.003816794,0.007633588,0.003816794,0.003816794,KURUNG KUMEY
2019,ARUNACHAL PRADESH ,12,LOHIT ,234,102,25595,13204,12391,5543,0.333333333,0.166666667,0.029411765,0.019607843,0,0,0.068627451,0.068627451,0.009803922,LOHIT
2019,ARUNACHAL PRADESH ,12,LOWER DIBANG VALLEY ,235,263,48379,24610,23769,10295,0.228136882,0.155893536,0.087452471,0.015209125,0.015209125,0.003802281,0.011406844,0.144486692,0.003802281,LOWER DIBANG VALLEY
2019,ARUNACHAL PRADESH ,12,LOWER SUBANSIRI ,236,72,15946,7930,8016,2395,0.444444444,0.277777778,0.055555556,0.041666667,0.041666667,0,0,0.069444444,0,LOWER SUBANSIRI
2019,ARUNACHAL PRADESH ,12,PAPUM PARE ,237,463,94426,47904,46522,17393,0.477321814,0.231101512,0.118790497,0.097192225,0.032397408,0.045356371,0.010799136,0.069114471,0.012958963,PAPUM PARE
2019,ARUNACHAL PRADESH ,12,TAWANG ,238,234,43915,21854,22061,9037,0.290598291,0.175213675,0.025641026,0.004273504,0.004273504,0.004273504,0.004273504,0.034188034,0.004273504,TAWANG
2019,ARUNACHAL PRADESH ,12,TIRAP ,239,108,46116,23448,22668,8777,0.648148148,0.268518519,0.037037037,0.074074074,0,0,0.009259259,0.388888889,0.009259259,TIRAP
2019,ARUNACHAL PRADESH ,12,UPPER SIANG ,240,77,25454,13280,12174,3967,0.61038961,0.077922078,0.012987013,0.012987013,0,0,0,0.181818182,0,UPPER SIANG
2019,ARUNACHAL PRADESH ,12,UPPER SUBANSIRI ,241,478,84848,43572,41276,15489,0.317991632,0.138075314,0.023012552,0.010460251,0,0.00209205,0,0.033472803,0.008368201,UPPER SUBANSIRI
2019,ARUNACHAL PRADESH ,12,WEST KAMENG ,242,284,73747,38186,35561,15241,0.411971831,0.200704225,0.038732394,0.031690141,0,0.003521127,0.01056338,0.052816901,0.007042254,WEST KAMENG
2019,ARUNACHAL PRADESH ,12,WEST SIANG ,243,146,56383,27871,28512,6103,0.650684932,0.253424658,0.082191781,0.061643836,0.020547945,0.01369863,0.095890411,0.212328767,0.01369863,WEST SIANG
2019,ARUNACHAL PRADESH ,12,ANJAW ,628,248,20423,11025,9398,4194,0.205645161,0.068548387,0.004032258,0.004032258,0,0,0,0.004032258,0,ANJAW
2019,ARUNACHAL PRADESH ,12,LONGDING ,666,77,75628,37653,37975,10301,0.805194805,0.246753247,0.116883117,0.077922078,0,0,0,0.103896104,0.012987013,LONGDING
2019,ARUNACHAL PRADESH ,12,Kra Daadi ,677,305,44716,21814,22902,7866,0.281967213,0.167213115,0.016393443,0.009836066,0.006557377,0.003278689,0,0.006557377,0,KRA DAADI
2019,ARUNACHAL PRADESH ,12,NAMSAI ,678,121,64084,32994,31090,12909,0.702479339,0.363636364,0.099173554,0.024793388,0.041322314,0,0,0.429752066,0.016528926,NAMSAI
2019,ARUNACHAL PRADESH ,12,SIANG ,679,37,15109,7960,7149,2036,0.702702703,0.243243243,0.054054054,0.108108108,0,0,0.081081081,0.054054054,0,SIANG
2019,ARUNACHAL PRADESH ,12,KAMLE ,718,192,24910,13000,11910,4803,0.296875,0.114583333,0.03125,0.036458333,0.010416667,0,0,0.041666667,0.005208333,KAMLE
2019,ARUNACHAL PRADESH ,12,LOWER SIANG ,719,114,29687,14980,14707,4398,0.49122807,0.236842105,0.105263158,0.070175439,0,0.00877193,0.01754386,0.131578947,0.00877193,LOWER SIANG
2019,ARUNACHAL PRADESH ,12,PAKKE KESSANG ,723,77,13634,6528,7106,2879,0.571428571,0.116883117,0.051948052,0.038961039,0,0,0.012987013,0.012987013,0.012987013,PAKKE KESSANG
2019,ARUNACHAL PRADESH ,12,LEPARADA ,724,79,33584,16914,16670,5535,0.569620253,0.316455696,0.088607595,0.025316456,0.037974684,0.012658228,0,0.088607595,0.050632911,LEDA RADA
2019,ARUNACHAL PRADESH ,12,SHI YOMI ,725,113,17048,8329,8719,3270,0.283185841,0.044247788,0,0.008849558,0,0,0,0,0,SHI YOMI
2019,NAGALAND ,13,DIMAPUR ,244,208,306073,154649,151424,68972,0.951923077,0.552884615,0.158653846,0.072115385,0.0625,0.033653846,0.019230769,0.552884615,0.057692308,DIMAPUR
2019,NAGALAND ,13,KOHIMA ,245,96,193912,96584,97328,36458,0.84375,0.385416667,0.239583333,0.0625,0.09375,0.125,0.03125,0.46875,0.041666667,KOHIMA
