Year,State_name,State_code,District_name,District_code,villages_surveyed,tot_pop,pop_male,pop_female,tot_hh,chc,phc,subcentre,subcentre_l1km,veterinary,veterinary_l1km,closed_drain,pucca_slab_drain,MAP_KEY,prim_school,middle_school,high_school,high_second_school,degree_clg,public_library,indoor_sports,outdoor_sports,vocational,all_weather_road,cc_road_full,pub_trans_bus,pub_trans_van,pub_trans_auto,railway,csc_panchayat,csc_seperate,elec_domes_12hrs,elec_msme,pds,mandi,reg_mkt,weekly_haat,tap_100,clean_energy_hhs,solar_wind_elect,pucca_hhs,panch_bhawan,pib_av_upd,pcomm_pasture,bank,bank_dist_l1km,bc_w_internet,atm,internet_bb,tel_ll,tel_mob,po_sub_po
2019,RAJASTHAN,8,JHUNJHUNU,106,973,1996632,1039811,956821,433943,0.032887975,0.147995889,0.484069887,0.016443988,0.251798561,0.030832477,0.195272354,0.100719424,JHUNJHUNU,0.662898253,0.576567318,0.365878726,0.34635149,0.047276465,0.043165468,0.118191161,0.304213772,0.051387461,0.878725591,0.237410072,0.656731757,0.027749229,0.127440904,0.014388489,0.238437821,0.123329908,0.69373073,0.228160329,0.566289825,0.019527235,0.078108941,0.003083248,0.371017472,279.2497431,0.098663926,0.985558011,0.428571429,0.409044193,0.378211716,0.143884892,0.018499486,0.283658787,0.09352518,0.608427544,0.010277492,0.334018499,0.392600206
2019,RAJASTHAN,8,JODHPUR,107,1879,2918468,1544789,1373679,614881,0.04470463,0.069185737,0.250665247,0.004789782,0.106439596,0.00798297,0.093666844,0.035125067,JODHPUR,0.747738159,0.491750931,0.277807344,0.230973922,0.017562533,0.033528473,0.014901543,0.079829697,0.034060671,0.562533262,0.10271421,0.645556147,0.030335285,0.041511442,0.027142097,0.222458755,0.102182012,0.511974454,0.121341139,0.351250665,0.011708356,0.119212347,0.018094731,0.083022885,145.0856839,0.091005854,0.844205627,0.37626397,0.271420969,0.24481107,0.079829697,0.004257584,0.13943587,0.063331559,0.277807344,0.005854178,0.741883981,0.219265567
2019,RAJASTHAN,8,KARAULI,108,895,1487356,800657,686699,269440,0.094972067,0.125139665,0.116201117,0.020111732,0.116201117,0.030167598,0.083798883,0.067039106,KARAULI,0.820111732,0.464804469,0.299441341,0.227932961,0.029050279,0.058100559,0.054748603,0.090502793,0.048044693,0.607821229,0.23575419,0.374301676,0.07150838,0.226815642,0.017877095,0.208938547,0.132960894,0.156424581,0.120670391,0.281564246,0.036871508,0.091620112,0.044692737,0.075977654,161.8648045,0.070391061,0.886798545,0.376536313,0.172067039,0.299441341,0.079329609,0.01452514,0.138547486,0.068156425,0.189944134,0.010055866,0.793296089,0.231284916
2019,RAJASTHAN,8,KOTA,109,883,885092,463918,421174,234444,0.05209513,0.082672707,0.117780294,0.018120045,0.101925255,0.012457531,0.058890147,0.125707814,KOTA,0.836919592,0.320498301,0.158550396,0.185730464,0.023782559,0.047565119,0.074745187,0.088335221,0.027180068,0.714609287,0.468856172,0.243488109,0.105322763,0.058890147,0.035107588,0.206115515,0.130237826,0.379388448,0.253680634,0.193657984,0.027180068,0.040770102,0.096262741,0.164212911,122.2729332,0.041902605,0.77231663,0.250283126,0.189127973,0.311438279,0.078142695,0.019252548,0.110985277,0.041902605,0.154020385,0.003397508,0.782559456,0.130237826
2019,RAJASTHAN,8,NAGAUR,110,1656,3146279,1641189,1505090,632132,0.062198068,0.128623188,0.349637681,0.007246377,0.161231884,0.013285024,0.115942029,0.057971014,NAGAUR,0.783816425,0.640096618,0.34057971,0.292270531,0.016908213,0.036835749,0.064009662,0.212560386,0.027173913,0.839371981,0.205917874,0.664855072,0.039251208,0.085748792,0.02294686,0.242149758,0.091183575,0.516908213,0.172101449,0.515096618,0.036231884,0.099637681,0.009057971,0.112922705,215.0682367,0.064009662,0.931496903,0.365942029,0.351449275,0.439613527,0.085748792,0.007850242,0.221618357,0.085748792,0.414855072,0.005434783,0.63647343,0.30736715
2019,RAJASTHAN,8,PALI,111,1035,1757659,894020,863639,421003,0.056038647,0.144927536,0.331400966,0.003864734,0.170048309,0.004830918,0.073429952,0.098550725,PALI,0.797101449,0.612560386,0.347826087,0.314975845,0.037681159,0.057004831,0.057971014,0.252173913,0.037681159,0.751690821,0.259903382,0.490821256,0.071497585,0.206763285,0.049275362,0.280193237,0.171014493,0.566183575,0.208695652,0.480193237,0.035748792,0.190338164,0.023188406,0.203864734,213.6328502,0.039613527,0.903193089,0.409661836,0.374879227,0.498550725,0.1352657,0.005797101,0.215458937,0.088888889,0.435748792,0.025120773,0.502415459,0.325603865
2019,RAJASTHAN,8,RAJSAMAND,112,1080,1063055,538647,524408,274020,0.039814815,0.097222222,0.162962963,0.014814815,0.097222222,0.010185185,0.041666667,0.124074074,RAJSAMAND,0.885185185,0.299074074,0.181481481,0.148148148,0.014814815,0.043518519,0.050925926,0.157407407,0.010185185,0.800925926,0.347222222,0.365740741,0.090740741,0.163888889,0.007407407,0.163888889,0.12037037,0.485185185,0.272222222,0.309259259,0.02037037,0.061111111,0.017592593,0.2,124.0555556,0.038888889,0.897700898,0.257407407,0.199074074,0.594444444,0.052777778,0.018518519,0.10462963,0.038888889,0.234259259,0.006481481,0.737037037,0.178703704
2019,RAJASTHAN,8,SAWAI MADHOPUR,113,823,1344426,717563,626863,305922,0.05346294,0.12636695,0.211421628,0.029161604,0.201701094,0.010935601,0.047387606,0.037667072,SAWAI MADHOPUR,0.772782503,0.473876063,0.253948967,0.244228433,0.021871203,0.07290401,0.051032807,0.092345079,0.052247874,0.755771567,0.370595383,0.380315917,0.162818955,0.138517618,0.02308627,0.320777643,0.127582017,0.311057108,0.177399757,0.441069259,0.013365735,0.137302552,0.068043742,0.060753341,145.9732685,0.04981774,0.885836913,0.42162819,0.205346294,0.52126367,0.116646416,0.037667072,0.151883354,0.095990279,0.239368165,0.008505468,0.798298906,0.215066829
2019,RAJASTHAN,8,SIKAR,114,1160,2294736,1196169,1098567,437928,0.05862069,0.135344828,0.348275862,0.018103448,0.256896552,0.017241379,0.179310345,0.064655172,SIKAR,0.752586207,0.607758621,0.365517241,0.322413793,0.065517241,0.068103448,0.032758621,0.130172414,0.087068966,0.75,0.218965517,0.607758621,0.055172414,0.128448276,0.039655172,0.309482759,0.132758621,0.612068966,0.246551724,0.430172414,0.025862069,0.114655172,0.013793103,0.253448276,190.8896552,0.123275862,0.974089348,0.407758621,0.247413793,0.322413793,0.181896552,0.015517241,0.257758621,0.122413793,0.419827586,0.002586207,0.488793103,0.368103448
2019,RAJASTHAN,8,SIROHI,115,502,1015674,530862,484812,215663,0.051792829,0.139442231,0.294820717,0.009960159,0.135458167,0.001992032,0.073705179,0.03187251,SIROHI,0.854581673,0.567729084,0.320717131,0.284860558,0.015936255,0.033864542,0.137450199,0.173306773,0.019920319,0.85059761,0.328685259,0.201195219,0.03187251,0.671314741,0.013944223,0.27689243,0.133466135,0.434262948,0.169322709,0.507968127,0.009960159,0.103585657,0.015936255,0.155378486,224.7330677,0.03187251,0.813662983,0.374501992,0.368525896,0.507968127,0.121513944,0.009960159,0.219123506,0.049800797,0.450199203,0.005976096,0.657370518,0.284860558
2019,RAJASTHAN,8,TONK,116,1207,1363775,714862,648913,276952,0.062137531,0.084507042,0.146644573,0.005799503,0.133388567,0.007456504,0.033968517,0.03976802,TONK,0.736536868,0.371168186,0.191383596,0.165700083,0.013256007,0.024026512,0.045567523,0.164871582,0.028997514,0.670256835,0.273405137,0.207125104,0.111019056,0.068765534,0.009113505,0.15990058,0.069594035,0.433305717,0.10024855,0.242750621,0.002485501,0.037282519,0.018227009,0.146644573,85.7928749,0.086164043,0.836426529,0.265120133,0.143330572,0.444076222,0.092792046,0.005799503,0.115161558,0.082850041,0.198840099,0.004971002,0.855012428,0.169014085
2019,RAJASTHAN,8,UDAIPUR,117,2505,2721801,1400701,1321100,645566,0.073053892,0.110179641,0.245508982,0.010778443,0.122155689,0.01237525,0.027944112,0.021157685,UDAIPUR,0.865868263,0.358483034,0.201197605,0.147305389,0.020359281,0.048303393,0.027944112,0.059081836,0.044710579,0.675449102,0.194810379,0.338922156,0.082235529,0.305788423,0.016766467,0.234331337,0.1249501,0.237125749,0.125748503,0.265868263,0.01996008,0.097804391,0.047105788,0.053093812,92.33692615,0.053892216,0.711409833,0.374451098,0.133333333,0.354091816,0.086626747,0.011576846,0.102195609,0.057085828,0.14011976,0.01237525,0.789620758,0.207984032
2019,RAJASTHAN,8,PRATAPGARH,629,1011,908026,464558,443468,222750,0.036597428,0.079129575,0.15727003,0.015825915,0.075173096,0.012858556,0.043521266,0.023738872,PRATAPGARH,0.820969337,0.34520277,0.158259149,0.131552918,0.023738872,0.033630069,0.044510386,0.150346192,0.012858556,0.618199802,0.176063304,0.258160237,0.041543027,0.316518299,0.002967359,0.1859545,0.072205737,0.245301682,0.137487636,0.198813056,0.017804154,0.043521266,0.044510386,0.057368942,83.43125618,0.116716123,0.692053872,0.237388724,0.114737883,0.320474777,0.050445104,0.006923838,0.115727003,0.024727992,0.214638971,0.003956479,0.836795252,0.132542038
2019,UTTAR PRADESH,9,AGRA,118,943,3112265,1687094,1425171,515759,0.060445387,0.064687169,0.120890774,0.015906681,0.05514316,0.014846235,0.019088017,0.134676564,AGRA,0.948038176,0.64369035,0.171792153,0.127253446,0.072110286,0.01378579,0.009544008,0.072110286,0.043478261,0.905620361,0.20466596,0.180275716,0.02757158,0.242841994,0.044538706,0.05514316,0.143160127,0.582184517,0.21845175,0.724284199,0.02757158,0.062566278,0.138918346,0.089077413,303.3393425,0.054082715,0.963471311,0.500530223,0.265111347,0.290562036,0.119830329,0.024390244,0.134676564,0.088016967,0.288441145,0.003181336,0.779427359,0.20466596
2019,UTTAR PRADESH,9,ALIGARH,119,1174,2918352,1575485,1342867,501687,0.067291312,0.032367973,0.074957411,0.00681431,0.080919932,0.038330494,0.007666099,0.064735945,ALIGARH,0.919931857,0.523850085,0.147359455,0.151618399,0.032367973,0.021294719,0.019591141,0.03407155,0.028960818,0.798126065,0.188245315,0.217206133,0.028109029,0.243611584,0.017887564,0.055366269,0.173764906,0.450596252,0.206132879,0.675468484,0.010221465,0.032367973,0.085178876,0.140545145,209.4258944,0.089437819,0.974220978,0.448040886,0.257240204,0.278534923,0.080919932,0.031516184,0.133730835,0.037478705,0.238500852,0.0,0.80834753,0.220613288
2019,UTTAR PRADESH,9,PRAYAGRAJ,120,3176,5885731,3136583,2749148,990110,0.061712846,0.034005038,0.072732997,0.027392947,0.039672544,0.016057935,0.028967254,0.078400504,ALLAHABAD,0.649874055,0.330604534,0.107052897,0.095088161,0.054471033,0.008501259,0.014168766,0.038413098,0.032115869,0.659005038,0.065491184,0.156801008,0.024559194,0.23929471,0.022355164,0.033690176,0.106738035,0.368073048,0.139168766,0.548803526,0.035579345,0.076196474,0.155541562,0.034634761,142.2865239,0.09918136,0.790494996,0.304471033,0.287468514,0.131612091,0.087216625,0.036209068,0.083438287,0.060138539,0.167821159,0.003463476,0.792821159,0.107997481
2019,UTTAR PRADESH,9,AMBEDKAR NAGAR,121,1717,2569713,1334071,1235642,431010,0.036691904,0.023878858,0.048340128,0.01456028,0.030867793,0.00990099,0.094350612,0.165987187,AMBEDKAR NAGAR,0.656377402,0.323820617,0.08386721,0.086196855,0.040768783,0.004659289,0.015142691,0.039021549,0.017472335,0.870122306,0.124635993,0.094933023,0.021549214,0.278974956,0.011065812,0.022714036,0.13278975,0.403610949,0.167152009,0.65521258,0.010483401,0.101921957,0.109493302,0.108910891,113.8142108,0.082702388,0.818790747,0.311589983,0.314502038,0.178800233,0.08386721,0.027955737,0.093185789,0.043680839,0.201514269,0.002912056,0.850320326,0.158998253
2019,UTTAR PRADESH,9,AURAIYA,122,847,1378967,750737,628230,252721,0.036599764,0.049586777,0.083825266,0.010625738,0.038961039,0.008264463,0.012987013,0.095631641,AURAIYA,0.813459268,0.453364817,0.116883117,0.093270366,0.050767414,0.003541913,0.018890201,0.095631641,0.011806375,0.804014168,0.21133412,0.168831169,0.0094451,0.26918536,0.007083825,0.012987013,0.225501771,0.27863046,0.229043684,0.587957497,0.00472255,0.034238489,0.245572609,0.081463991,155.0448642,0.085005903,0.887741818,0.32231405,0.304604486,0.18772137,0.080283353,0.011806375,0.086186541,0.035419126,0.170011806,0.002361275,0.857142857,0.127508855
2019,UTTAR PRADESH,9,AZAMGARH,123,3907,5275105,2682306,2592799,817349,0.025339135,0.024571282,0.035065267,0.025851037,0.025339135,0.021499872,0.145124136,0.150243153,AZAMGARH,0.547990786,0.268492449,0.0744817,0.068338879,0.030202201,0.012797543,0.015613002,0.037368825,0.014333248,0.823649859,0.087535193,0.097773228,0.043255695,0.457128231,0.008190427,0.020732019,0.070898388,0.402610699,0.130278986,0.576913233,0.009470182,0.149475301,0.03276171,0.049910417,89.031226,0.073969798,0.790580278,0.265932941,0.198105964,0.169439468,0.062196058,0.050934221,0.089070898,0.046327105,0.276938828,0.001535705,0.82697722,0.0895828
2019,UTTAR PRADESH,9,BAGHPAT,124,308,1090537,587558,502979,176572,0.048701299,0.077922078,0.418831169,0.022727273,0.181818182,0.025974026,0.016233766,0.123376623,BAGPAT,0.87987013,0.61038961,0.275974026,0.224025974,0.035714286,0.012987013,0.042207792,0.168831169,0.025974026,0.808441558,0.344155844,0.266233766,0.029220779,0.402597403,0.032467532,0.035714286,0.220779221,0.613636364,0.204545455,0.792207792,0.006493506,0.055194805,0.256493506,0.042207792,398.5,0.097402597,0.984748431,0.454545455,0.37012987,0.172077922,0.237012987,0.029220779,0.201298701,0.159090909,0.334415584,0.00974026,0.659090909,0.350649351
2019,UTTAR PRADESH,9,BAHRAICH,125,1398,4140313,2205701,1934612,797616,0.052217454,0.034334764,0.110872675,0.010729614,0.055793991,0.013590844,0.046494993,0.062947067,BAHRAICH,0.91416309,0.605150215,0.104434907,0.098712446,0.030758226,0.015021459,0.012875536,0.025751073,0.019313305,0.82832618,0.115879828,0.161659514,0.021459227,0.241773963,0.025751073,0.039341917,0.142346209,0.43204578,0.273247496,0.746065808,0.009298999,0.090128755,0.195994278,0.107296137,242.1537911,0.153075823,0.758329823,0.545064378,0.186695279,0.189556509,0.105150215,0.025035765,0.101573677,0.042203147,0.164520744,0.005007153,0.844778255,0.181688126
2019,UTTAR PRADESH,9,BALLIA,126,1842,3708176,1975559,1732617,634115,0.040173724,0.046688382,0.041259501,0.03257329,0.048859935,0.028230185,0.117263844,0.12432139,BALLIA,0.713355049,0.347991314,0.123235613,0.110749186,0.046688382,0.004343105,0.024429967,0.104234528,0.021715527,0.745385451,0.086862106,0.140608035,0.041802389,0.323018458,0.022801303,0.009771987,0.115092291,0.376764387,0.125407166,0.600434311,0.012486428,0.040173724,0.151465798,0.035830619,168.8849077,0.091205212,0.852939924,0.287730727,0.191639522,0.091205212,0.085233442,0.04451683,0.078175896,0.038002172,0.155808903,0.005428882,0.806188925,0.161237785
2019,UTTAR PRADESH,9,BALRAMPUR,127,1016,2373576,1246592,1126984,372136,0.038385827,0.040354331,0.126968504,0.008858268,0.030511811,0.00492126,0.028543307,0.085629921,BALRAMPUR,0.918307087,0.566929134,0.066929134,0.067913386,0.017716535,0.001968504,0.008858268,0.023622047,0.00984252,0.827755906,0.108267717,0.152559055,0.024606299,0.212598425,0.016732283,0.020669291,0.136811024,0.296259843,0.099409449,0.81003937,0.002952756,0.06496063,0.157480315,0.056102362,143.5246063,0.130905512,0.908170669,0.440944882,0.217519685,0.238188976,0.114173228,0.018700787,0.095472441,0.020669291,0.161417323,0.000984252,0.848425197,0.145669291
2019,UTTAR PRADESH,9,BANDA,128,682,1992877,1083739,909138,369296,0.049853372,0.058651026,0.146627566,0.004398827,0.045454545,0.002932551,0.024926686,0.161290323,BANDA,0.900293255,0.667155425,0.112903226,0.060117302,0.03372434,0.005865103,0.026392962,0.073313783,0.024926686,0.857771261,0.085043988,0.158357771,0.041055718,0.590909091,0.011730205,0.035190616,0.127565982,0.394428152,0.195014663,0.731671554,0.008797654,0.017595308,0.054252199,0.055718475,181.0469208,0.052785924,0.64067848,0.563049853,0.341642229,0.19941349,0.124633431,0.007331378,0.149560117,0.023460411,0.228739003,0.001466276,0.859237537,0.23313783
2019,UTTAR PRADESH,9,BARABANKI,129,1828,3366531,1800196,1566335,641821,0.039934354,0.036105033,0.069474836,0.012035011,0.042669584,0.012035011,0.042669584,0.11214442,BARABANKI,0.843544858,0.42833698,0.06619256,0.064004376,0.030087527,0.023522976,0.016958425,0.052516411,0.021881838,0.894420131,0.146061269,0.153719912,0.014770241,0.118161926,0.020787746,0.027352298,0.156455142,0.581509847,0.251094092,0.735229759,0.004923414,0.031181619,0.171225383,0.125820569,187.0809628,0.218818381,0.879988346,0.451859956,0.260393873,0.31345733,0.084792123,0.021881838,0.160284464,0.0404814,0.259846827,0.006564551,0.830415755,0.171225383
2019,UTTAR PRADESH,9,BAREILLY,130,1920,3794068,2034434,1759634,645432,0.029166667,0.034375,0.074479167,0.013541667,0.0296875,0.007291667,0.025,0.077604167,BAREILLY,0.859895833,0.400520833,0.059375,0.070833333,0.0140625,0.008854167,0.0296875,0.0578125,0.0125,0.798958333,0.141666667,0.121354167,0.018229167,0.4703125,0.020833333,0.018229167,0.169791667,0.4390625,0.194791667,0.663020833,0.00625,0.021875,0.15625,0.11875,161.9625,0.127083333,0.94304125,0.286979167,0.248958333,0.2015625,0.072916667,0.020833333,0.107291667,0.036979167,0.251041667,0.002604167,0.835416667,0.111979167
2019,UTTAR PRADESH,9,BASTI,131,3136,2770731,1461174,1309557,442439,0.020727041,0.022002551,0.043048469,0.012436224,0.021364796,0.007971939,0.060586735,0.089604592,BASTI,0.509566327,0.208545918,0.051977041,0.037627551,0.014668367,0.004464286,0.020408163,0.040497449,0.012117347,0.834821429,0.063137755,0.094068878,0.024553571,0.260522959,0.006377551,0.010841837,0.079081633,0.433354592,0.122130102,0.507015306,0.005102041,0.044005102,0.14190051,0.05994898,78.38520408,0.057397959,0.878347072,0.164859694,0.26434949,0.180165816,0.042729592,0.025191327,0.061862245,0.023596939,0.278380102,0.004145408,0.900510204,0.074936224
2019,UTTAR PRADESH,9,BIJNOR,132,2994,3539666,1884809,1654857,623921,0.031730127,0.026052104,0.051102204,0.038076152,0.026386106,0.021710087,0.012358049,0.119572478,BIJNOR,0.526052104,0.267869071,0.06245825,0.053774215,0.013694055,0.004676019,0.018036072,0.043086172,0.009352037,0.663660655,0.199064796,0.160988644,0.028056112,0.3750835,0.015364061,0.036406146,0.171342685,0.443887776,0.244154977,0.47762191,0.003674015,0.011690047,0.156646627,0.148296593,125.0173681,0.068804275,0.966298618,0.279225117,0.430527722,0.100534402,0.060454242,0.039746159,0.155644623,0.029058116,0.306947228,0.001002004,0.628590514,0.08750835
2019,UTTAR PRADESH,9,BUDAUN,133,1685,3237430,1768445,1468985,548471,0.021958457,0.048071217,0.059347181,0.016023739,0.018397626,0.015430267,0.01305638,0.097922849,BUDAUN,0.789910979,0.359050445,0.059347181,0.054599407,0.01305638,0.003560831,0.008902077,0.04925816,0.009495549,0.750148368,0.099109792,0.152522255,0.014243323,0.483086053,0.009495549,0.021958457,0.164391691,0.287833828,0.178635015,0.687240356,0.005934718,0.00652819,0.113946588,0.053412463,152.8106825,0.134718101,0.886568296,0.356083086,0.411275964,0.107418398,0.046290801,0.016023739,0.10148368,0.014836795,0.174480712,0.002373887,0.766765579,0.119881306
2019,UTTAR PRADESH,9,BULANDSHAHR,134,1256,3172160,1689115,1483045,547129,0.042993631,0.042993631,0.11066879,0.011942675,0.065286624,0.008757962,0.005573248,0.089171975,BULANDSHAHR,0.924363057,0.567675159,0.14888535,0.12022293,0.030254777,0.00477707,0.021496815,0.092356688,0.020700637,0.878184713,0.242834395,0.25477707,0.02388535,0.398089172,0.017515924,0.02388535,0.231687898,0.563694268,0.160031847,0.834394904,0.01910828,0.03343949,0.078025478,0.089171975,277.4148089,0.054140127,0.986315841,0.439490446,0.293789809,0.145700637,0.089171975,0.011146497,0.187101911,0.053343949,0.399681529,0.002388535,0.719745223,0.178343949
2019,UTTAR PRADESH,9,CHANDAULI,135,1640,2101637,1107087,994550,342198,0.029268293,0.032317073,0.062195122,0.035365854,0.025609756,0.024390244,0.229268293,0.113414634,CHANDAULI,0.546341463,0.292682927,0.064634146,0.057317073,0.025609756,0.006097561,0.01097561,0.029878049,0.020121951,0.776829268,0.165853659,0.161585366,0.034146341,0.279268293,0.018902439,0.032926829,0.080487805,0.371341463,0.107317073,0.470731707,0.007926829,0.104268293,0.004268293,0.043902439,90.78414634,0.075,0.836977422,0.298170732,0.207317073,0.045121951,0.076219512,0.040853659,0.047560976,0.05,0.108536585,0.004878049,0.729268293,0.107317073
2019,UTTAR PRADESH,9,CHITRAKOOT,136,565,1250597,680011,570586,220664,0.038938053,0.033628319,0.12920354,0.007079646,0.026548673,0.008849558,0.097345133,0.178761062,CHITRAKOOT,0.900884956,0.580530973,0.09380531,0.116814159,0.028318584,0.003539823,0.003539823,0.010619469,0.014159292,0.817699115,0.125663717,0.099115044,0.015929204,0.513274336,0.021238938,0.061946903,0.173451327,0.527433628,0.143362832,0.580530973,0.007079646,0.026548673,0.007079646,0.067256637,113.5946903,0.084955752,0.637353624,0.592920354,0.081415929,0.150442478,0.090265487,0.017699115,0.065486726,0.019469027,0.159292035,0.001769912,0.872566372,0.123893805
2019,UTTAR PRADESH,9,DEORIA,137,2156,3392780,1726087,1666693,550834,0.038497217,0.043599258,0.076530612,0.027829314,0.033858998,0.01716141,0.113172542,0.121057514,DEORIA,0.740723562,0.374304267,0.111781076,0.102504638,0.042207792,0.006957328,0.020871985,0.066790353,0.022727273,0.843692022,0.12244898,0.159090909,0.054267161,0.279220779,0.015306122,0.018089054,0.096938776,0.410946197,0.158163265,0.623840445,0.007884972,0.094155844,0.078849722,0.07096475,152.2402597,0.053339518,0.940403098,0.273191095,0.211966605,0.108534323,0.075139147,0.042671614,0.086270872,0.04406308,0.221243043,0.000463822,0.837662338,0.133116883
2019,UTTAR PRADESH,9,ETAH,138,883,1881175,1017004,864171,308125,0.018120045,0.029445074,0.11211778,0.013590034,0.063420159,0.010192525,0.006795017,0.072480181,ETAH,0.891279728,0.539071348,0.159682899,0.126840317,0.04416761,0.002265006,0.010192525,0.090600227,0.00792752,0.839184598,0.150622877,0.206115515,0.012457531,0.373725934,0.011325028,0.014722537,0.151755379,0.337485844,0.185730464,0.719139298,0.013590034,0.036240091,0.056625142,0.08380521,179.0928652,0.071347678,0.927970791,0.402038505,0.124575311,0.216308041,0.091732729,0.01585504,0.071347678,0.030577576,0.130237826,0.001132503,0.852774632,0.178935447
2019,UTTAR PRADESH,9,ETAWAH,139,691,1455218,791713,663505,270138,0.059334298,0.040520984,0.104196816,0.023154848,0.091172214,0.008683068,0.02170767,0.099855282,ETAWAH,0.93487699,0.616497829,0.131693198,0.156295224,0.037626628,0.011577424,0.00723589,0.047756874,0.023154848,0.908827786,0.205499276,0.138929088,0.070911722,0.337192475,0.033285094,0.063675832,0.256150507,0.402315485,0.234442836,0.596237337,0.017366136,0.047756874,0.111432706,0.15918958,183.9536903,0.040520984,0.892947308,0.465991317,0.345875543,0.282199711,0.13024602,0.01447178,0.109985528,0.044862518,0.259044863,0.002894356,0.81186686,0.211287988
2019,UTTAR PRADESH,9,AYODHYA,140,1249,2691918,1399717,1292201,459020,0.048038431,0.040032026,0.096076861,0.03202562,0.04723779,0.019215372,0.034427542,0.100080064,FAIZABAD,0.834267414,0.461969576,0.1561249,0.127301841,0.070456365,0.002401922,0.025620496,0.130504404,0.033626902,0.903122498,0.076861489,0.15692554,0.036028823,0.290632506,0.027221777,0.020816653,0.255404323,0.393114492,0.205764612,0.769415532,0.005604484,0.087269816,0.246597278,0.036028823,218.4203363,0.131305044,0.884880833,0.345076061,0.369095276,0.520416333,0.098478783,0.036829464,0.192153723,0.055244195,0.294635709,0.005604484,0.858286629,0.246597278
2019,UTTAR PRADESH,9,FARRUKHABAD,141,1010,1778739,954973,823766,287919,0.028712871,0.059405941,0.1,0.025742574,0.02970297,0.014851485,0.007920792,0.040594059,FARRUKHABAD,0.795049505,0.467326733,0.101980198,0.084158416,0.035643564,0.005940594,0.011881188,0.082178218,0.015841584,0.785148515,0.072277228,0.116831683,0.045544554,0.410891089,0.028712871,0.011881188,0.118811881,0.203960396,0.141584158,0.676237624,0.002970297,0.045544554,0.084158416,0.022772277,165.2386139,0.116831683,0.894942675,0.417821782,0.39009901,0.242574257,0.08019802,0.027722772,0.140594059,0.038613861,0.298019802,0.000990099,0.807920792,0.111881188
2019,UTTAR PRADESH,9,FATEHPUR,142,1411,3038967,1624140,1414827,555322,0.045357902,0.092133239,0.068036853,0.011339476,0.05102764,0.007087172,0.02551382,0.07654146,FATEHPUR,0.858965273,0.494684621,0.129695252,0.106307583,0.034018427,0.007087172,0.029766123,0.109142452,0.007795889,0.82140326,0.201984408,0.220411056,0.024805103,0.262225372,0.020552799,0.022678951,0.122608079,0.223954642,0.258681786,0.622253721,0.013465627,0.032600992,0.220411056,0.094259391,184.6498937,0.148121899,0.792641026,0.484053863,0.269312544,0.377746279,0.108433735,0.021970234,0.109851169,0.050318923,0.341601701,0.004252303,0.827072998,0.163713678
2019,UTTAR PRADESH,9,FIROZABAD,143,797,2075544,1126080,949464,336349,0.051442911,0.074027604,0.117942284,0.011292346,0.052697616,0.013801757,0.007528231,0.135508156,FIROZABAD,0.946047679,0.560853199,0.114178168,0.115432873,0.04140527,0.067754078,0.017565872,0.089084065,0.033877039,0.903387704,0.411543287,0.159347553,0.031367629,0.368883312,0.021329987,0.042659975,0.13425345,0.444165621,0.272271016,0.706398996,0.025094103,0.091593476,0.061480552,0.298619824,243.663739,0.106649937,0.952998225,0.414052698,0.340025094,0.269761606,0.086574655,0.021329987,0.153074028,0.04642409,0.243412798,0.0,0.850690088,0.159347553
2019,UTTAR PRADESH,9,GAUTAM BUDDHA NAGAR,144,106,268862,145394,123468,45070,0.056603774,0.028301887,0.122641509,0.0,0.056603774,0.009433962,0.009433962,0.160377358,GAUTAM BUDDH NAGAR,0.952830189,0.632075472,0.122641509,0.113207547,0.009433962,0.056603774,0.028301887,0.216981132,0.028301887,0.962264151,0.358490566,0.198113208,0.018867925,0.339622642,0.018867925,0.009433962,0.150943396,0.537735849,0.132075472,0.783018868,0.009433962,0.056603774,0.047169811,0.028301887,324.4245283,0.047169811,0.998824051,0.41509434,0.830188679,0.198113208,0.122641509,0.009433962,0.066037736,0.094339623,0.424528302,0.0,0.669811321,0.122641509
2019,UTTAR PRADESH,9,GHAZIABAD,145,196,816946,440105,376841,134743,0.030612245,0.102040816,0.382653061,0.025510204,0.086734694,0.015306122,0.020408163,0.06122449,GHAZIABAD,0.93877551,0.663265306,0.18877551,0.147959184,0.020408163,0.035714286,0.025510204,0.357142857,0.035714286,0.882653061,0.219387755,0.112244898,0.045918367,0.448979592,0.030612245,0.015306122,0.229591837,0.607142857,0.193877551,0.897959184,0.015306122,0.076530612,0.204081633,0.040816327,472.9336735,0.015306122,0.993995978,0.535714286,0.658163265,0.168367347,0.229591837,0.025510204,0.25,0.153061224,0.301020408,0.0,0.545918367,0.219387755
